Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6JQVN9gi04NCK1tiz0aQA1,"Enjoy","Post","Björk",1995-06-13,234226,46,false,sjengelbretson2005,2024-12-06T18:18:45Z,"art pop,trip hop","143/Lava/Atlantic",0.543,0.878,1,-10.744,1,0.0561,0.00142,0.731,0.137,0.438,84.216,4
spotify:track:6CIQOFf01zQ9qJaqhD6rlH,"ラビットホール","ラビットホール","DECO*27",2023-05-20,159000,64,false,sjengelbretson2005,2024-12-06T18:18:50Z,"vocaloid,j-pop","KARENT",0.513,0.903,9,-4.82,1,0.164,0.000238,0.000852,0.337,0.821,172.98,4
spotify:track:4yaKON1eTD49KkW3b1AwPY,"When I Am Queen","Clear Hearts Grey Flowers","Jack Off Jill",2000-01-01,174566,43,true,sjengelbretson2005,2024-12-06T18:18:55Z,"riot grrrl,queercore","Jack Off Jill",0.694,0.959,5,-5.492,1,0.207,0.00467,0.49,0.421,0.463,100.899,4
spotify:track:1SQwOMO5fzQVdDnvTN9LZQ,"Rainy","Essentials","Erika de Casier",2019-05-15,248000,36,false,sjengelbretson2005,2024-12-06T18:20:48Z,"alternative r&b","Independent Jeep Music",0.714,0.386,0,-11.033,1,0.188,0.125,0.0448,0.41,0.72,170.014,4
spotify:track:0OMNQyneWmmZtTQpULYJcl,"It's Oh So Quiet","Post","Björk",1995-06-13,217733,51,false,sjengelbretson2005,2024-12-06T19:47:24Z,"art pop,trip hop","143/Lava/Atlantic",0.474,0.136,3,-14.114,1,0.0595,0.631,0,0.0717,0.2,124.412,3
spotify:track:1QpWQMKfQ44QUN1dEg65T8,"We Will Rave","We Will Rave","Kaleen",2024-03-01,185066,53,false,sjengelbretson2005,2024-12-07T22:23:26Z,"","Wifi Records/Warner Music Central Europe",0.579,0.911,8,-5.175,1,0.0561,0.0108,0.0232,0.0762,0.255,139.99,4
spotify:track:3wuvVwA5RaifHz1uqKac8P,"Mata Hari","Mata Hari","Efendi",2021-03-15,160980,49,false,sjengelbretson2005,2024-12-07T22:23:37Z,"","BMF Records",0.706,0.675,4,-5.756,0,0.0386,0.0128,0.000355,0.263,0.463,99.942,4
spotify:track:4nOOoo9OJbgnTBNHe5b6nD,"Romantika","Eros Massacre","Brutalismus 3000",2022-04-29,250145,61,false,sjengelbretson2005,2024-12-07T22:49:44Z,"techno,hard techno,tekno,gabber,acid techno","Brutalismus Records",0.557,0.993,0,-4.888,1,0.0468,0.0000302,0.855,0.166,0.941,160.034,4
spotify:track:4qrBAShPdBpxCe0Yl2DXYT,"Europaträume","GOODBYE SALÒ","Brutalismus 3000",2024-07-19,216726,53,true,sjengelbretson2005,2024-12-07T22:54:17Z,"techno,hard techno,tekno,gabber,acid techno","Columbia Local",0.596,0.785,9,-7.02,0,0.0819,0.000251,0.733,0.509,0.503,165.004,4
spotify:track:2quJCirmxL0onIdjhmX5ml,"DIE LIEBE KOMMT NICHT AUS BERLIN","ULTRAKUNST","Brutalismus 3000",2023-04-07,206626,55,false,sjengelbretson2005,2024-12-07T22:54:49Z,"techno,hard techno,tekno,gabber,acid techno","W/ LIVE FROM EARTH",0.552,0.882,6,-5.292,1,0.0403,0.0000501,0.787,0.0484,0.484,165.009,4
spotify:track:6uZ5UocfzmbxWdEqJ87Z5E,"Morphine","School Of Death","Coakira",2019-05-08,262978,37,false,sjengelbretson2005,2024-12-07T22:55:43Z,"speedcore,breakcore,gabber,hardcore techno","Fujimi Industry Records",0.515,0.997,1,-1.543,1,0.0804,0.191,0.598,0.165,0.478,99.99,4
spotify:track:2wC5a4fViVIwNllXi6sPT0,"Holding Out For A Hero","Shrek 2 (Original Motion Picture Soundtrack)","Frou Frou",2004-05-19,201466,55,false,sjengelbretson2005,2024-12-07T22:57:53Z,"","Dreamworks - Shrek II",0.666,0.85,2,-6.842,0,0.07,0.417,0,0.822,0.807,100.024,4
spotify:track:4O3KRX2Ba4wmt6W7ijs4FA,"Fever","Fever","Sherwyn;Sariah Mae",2023-08-18,178477,46,true,sjengelbretson2005,2024-12-07T23:00:00Z,"","Sherwyn",0.882,0.519,0,-6.252,1,0.275,0.229,0,0.106,0.719,109.025,4
spotify:track:78EGz1N277AgdqBDpiehpD,"Fear of Dying","Clear Hearts Grey Flowers","Jack Off Jill",2000-01-01,164604,54,false,sjengelbretson2005,2024-12-09T23:14:44Z,"riot grrrl,queercore","Jack Off Jill",0.385,0.97,7,-3.504,1,0.065,0.0000133,0.00169,0.118,0.649,187.658,4
spotify:track:7gr6wg61n69mcnJ4KtcDvd,"Rabbiteen","Clear Hearts Grey Flowers","Jack Off Jill",2000-01-01,197228,47,false,sjengelbretson2005,2024-12-09T23:22:24Z,"riot grrrl,queercore","Jack Off Jill",0.463,0.923,2,-3.152,1,0.0404,0.000102,0.0341,0.106,0.831,179.746,4
spotify:track:41CoYEwQ5nIh4QhfCrj8Ht,"Rocco","Amour","Babymorocco",2024-12-06,124000,0,false,sjengelbretson2005,2024-12-11T18:56:10Z,"electroclash,hyperpop","True Panther/Virgin",0.839,0.935,3,-4.475,0,0.0516,0.0418,0.00000829,0.12,0.954,107.019,4
spotify:track:7cVVqjeueEy7d24XbDNant,"Elle Aime (feat. Frost Children)","Amour","Babymorocco;Frost Children",2024-12-06,180000,0,false,sjengelbretson2005,2024-12-11T19:00:49Z,"electroclash,hyperpop","True Panther/Virgin",0.852,0.673,11,-5.261,0,0.23,0.000775,0.00000866,0.349,0.732,128.017,4
